credit_limit,gender,education,marital_status,age,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amount_1,bill_amount_2,bill_amount_3,bill_amount_4,bill_amount_5,bill_amount_6,payment_amount_1,payment_amount_2,payment_amount_3,payment_amount_4,payment_amount_5,payment_amount_6,default_next_month,num_delayed_payments,max_payment_delay,avg_payment_delay,recent_payment_delay,avg_bill_amount,avg_payment_amount,total_bill_amount,total_payment_amount,payment_to_bill_ratio,credit_utilization,avg_positive_bill,payment_std,recent_payment_amount,recent_bill_amount,recent_payment_ratio,payment_behavior_score,payment_success,payment_failure
160000,2,3,1,53,0,0,0,0,0,0,123760,124218,124438,112113,96459,93449,6018,5810,4591,3524,3542,3426,0,0,0,0.0,0,112406.16666666667,4485.166666666667,674437,26911,0.0399014288955084,0.7025385416666667,112406.16666666667,1187.5353328076883,6018,123760,0.04862637362637363,1.0,1,0
320000,2,3,1,51,-1,-1,-1,-1,-1,0,8391,2855,1021,953,868,872,2869,1026,957,868,4,954,0,0,0,0.0,0,2493.3333333333335,1113.0,14960,6678,0.4463903743315508,0.007791666666666667,2493.3333333333335,941.3424456593891,2869,8391,0.3419139554284352,1.0,1,0
130000,2,3,1,49,0,0,-2,-2,-2,-2,132571,-829,-829,-829,-829,-829,0,0,0,0,0,0,0,0,0,0.0,0,21404.333333333332,0.0,128426,0,0.0,0.16996282051282052,22095.166666666668,0.0,0,132571,0.0,1.0,1,0
50000,2,3,1,53,2,2,2,2,0,0,41174,42196,43327,42335,43326,46256,2000,2100,0,2000,3800,5783,0,4,2,1.3333333333333333,2,43102.333333333336,2613.8333333333335,258614,15683,0.06064250195271718,0.8620466666666667,43102.333333333336,1964.7056183221614,2000,41174,0.04857434303201049,0.8333333333333334,1,0
540000,2,2,1,50,0,0,0,0,0,0,66637,66665,66513,67149,66880,67667,3100,3070,3100,2320,2796,3500,0,0,0,0.0,0,66918.5,2981.0,401511,17886,0.044546724747267195,0.12392314814814814,66918.5,394.14464350032716,3100,66637,0.046520701712261955,1.0,1,0
50000,2,4,2,48,0,0,0,0,0,0,47937,33816,60320,36249,780,0,2000,2000,3293,0,0,0,0,0,0,0.0,0,29850.333333333332,1215.5,179102,7293,0.04071981329075052,0.5970066666666667,29850.333333333332,1412.7425455474893,2000,47937,0.04172142603834199,1.0,1,0
140000,2,2,1,48,0,0,0,0,0,0,248822,246595,249664,253418,258909,255232,10000,10200,9000,9000,10000,10000,0,0,0,0.0,0,252106.66666666666,9700.0,1512640,58200,0.03847577744869896,1.8007619047619048,252106.66666666666,547.7225575051662,10000,248822,0.040189372322383066,1.0,1,0
50000,2,2,1,53,0,0,0,0,0,0,28509,29230,30356,31342,32644,32719,1500,1600,1498,2627,1400,1200,0,0,0,0.0,0,30800.0,1637.5,184800,9825,0.053165584415584416,0.616,30800.0,503.32802425456106,1500,28509,0.05261496369567505,1.0,1,0
360000,2,2,1,69,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0
420000,2,1,1,45,1,-1,-1,-1,-1,0,0,23621,29042,35000,292962,247622,23621,29052,35000,292962,0,606,0,1,1,0.16666666666666666,1,104707.83333333333,63540.166666666664,628247,381241,0.6068329812955733,0.24930436507936507,104707.83333333333,113340.15558912326,23621,0,0.0,0.9791666666666666,1,0
360000,2,1,1,51,-2,-2,-2,-2,-2,-2,1495,1117,7062,-3,1178,-2,1120,7065,0,1181,0,1758,0,0,0,0.0,0,1807.8333333333333,1854.0,10847,11124,1.0255370148428138,0.005024074074074074,1808.6666666666667,2646.8870017437466,1120,1495,0.7491638795986622,1.0,1,0
110000,2,3,1,63,-1,-1,-1,-1,-1,-1,390,390,390,390,780,0,390,390,390,780,0,390,1,0,0,0.0,0,390.0,390.0,2340,2340,1.0,0.0035454545454545456,390.0,246.6576574931336,390,390,1.0,1.0,0,1
170000,2,1,1,52,-2,-1,0,0,-1,-1,416,2939,5447,416,7509,6387,2939,3000,5,7509,6387,1666,0,0,0,0.0,0,3852.3333333333335,3584.3333333333335,23114,21506,0.930431772951458,0.02266078431372549,3852.3333333333335,2846.3126790053593,2939,416,5.0,1.0,1,0
350000,2,1,3,53,1,-2,-2,-2,-2,-1,36138,7613,5875,4020,33127,6877,7619,5875,4020,33127,6877,0,0,1,1,0.16666666666666666,1,15608.333333333334,9586.333333333334,93650,57518,0.6141804591564335,0.0445952380952381,15608.333333333334,11849.301442138549,7619,36138,0.21083070452155625,0.9791666666666666,1,0
240000,2,2,1,56,2,0,0,0,0,0,133954,138785,141894,143270,201082,215709,8500,6500,5000,60000,17464,6516,0,1,2,0.3333333333333333,2,162449.0,17330.0,974694,103980,0.10667963483924185,0.6768708333333333,162449.0,21377.44676990215,8500,133954,0.06345461874972005,0.9583333333333334,1,0
240000,2,2,2,51,-2,-2,-2,-2,-2,-2,489,4006,696,696,696,696,4006,696,696,696,696,1542,0,0,0,0.0,0,1213.1666666666667,1388.6666666666667,7279,8332,1.1446627283967579,0.0050548611111111115,1213.1666666666667,1326.1292043638382,4006,489,5.0,1.0,1,0
80000,2,2,1,57,1,-1,-1,-2,-2,-1,0,2412,0,0,0,1650,2412,0,0,0,1650,2500,0,1,1,0.16666666666666666,1,677.0,1093.6666666666667,4062,6562,1.6154603643525356,0.0084625,677.0,1233.9856833313208,2412,0,0.0,0.9791666666666666,1,0
60000,2,3,1,59,-1,-1,-1,-1,-1,-1,694,694,694,694,694,28948,694,694,694,694,28948,1044,0,0,0,0.0,0,5403.0,5461.333333333333,32418,32768,1.0107964710963044,0.09005,5403.0,11506.921511276014,694,694,1.0,1.0,1,0
220000,2,2,1,53,2,0,0,0,0,0,220389,223682,223193,215040,210884,210479,8490,8100,8000,7804,8254,6640,1,1,2,0.3333333333333333,2,217277.83333333334,7881.333333333333,1303667,47288,0.03627306666503026,0.9876265151515152,217277.83333333334,650.8673187882971,8490,220389,0.038522793787348734,0.9583333333333334,0,1
500000,2,1,2,54,0,0,0,0,0,0,260356,253580,239479,200081,185130,168868,18609,9800,6610,6000,6000,5000,0,0,0,0.0,0,217915.66666666666,8669.833333333334,1307494,52019,0.03978526861308732,0.4358313333333333,217915.66666666666,5138.694792130261,18609,260356,0.07147521086512314,1.0,1,0
20000,1,2,2,24,0,0,2,0,0,0,15886,16337,16470,10195,11195,11995,2500,800,1500,1000,800,6720,0,1,2,0.3333333333333333,0,13679.666666666666,2220.0,82078,13320,0.16228465605887082,0.6839833333333333,13679.666666666666,2296.432015105172,2500,15886,0.15737127030089387,0.9583333333333334,1,0
360000,1,2,1,27,3,2,2,0,0,0,245135,244583,156843,63861,64437,8844,8000,0,2700,3000,1000,1072,1,3,3,1.1666666666666667,3,130617.16666666667,2628.6666666666665,783703,15772,0.02012497081164676,0.362825462962963,130617.16666666667,2862.8605740878597,8000,245135,0.032635078630142575,0.8541666666666666,0,1
300000,2,2,1,53,0,0,0,0,0,-1,5551,6564,7954,8690,0,1420,1110,1500,1000,0,1420,0,0,0,0,0.0,0,5029.833333333333,838.3333333333334,30179,5030,0.16667218927068492,0.01676611111111111,5029.833333333333,675.5269548039269,1110,5551,0.19996397045577374,1.0,1,0
60000,1,2,2,38,0,0,0,0,-2,-2,57775,51280,16299,-41,-41,-41,2000,1043,0,0,0,17500,1,0,0,0.0,0,20871.833333333332,3423.8333333333335,125231,20543,0.16404085250457154,0.34820555555555555,20892.333333333332,6942.651378736128,2000,57775,0.03461704889658156,1.0,0,1
360000,1,2,1,30,3,2,2,2,2,2,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,1,6,3,2.1666666666666665,3,2083.3333333333335,0.0,12500,0,0.0,0.005787037037037038,2083.3333333333335,0.0,0,2500,0.0,0.7291666666666667,0,1
50000,1,2,2,23,0,0,0,0,0,0,42284,31512,26097,27148,54991,28480,1800,1600,1500,1000,2400,1500,0,0,0,0.0,0,35085.333333333336,1633.3333333333333,210512,9800,0.046553165615261835,0.7017066666666667,35085.333333333336,458.98438608156016,1800,42284,0.04256929334973039,1.0,1,0
130000,1,2,1,24,0,0,2,0,0,0,46113,49520,47627,47262,46226,390,5000,0,1925,0,0,780,0,1,2,0.3333333333333333,0,39523.0,1284.1666666666667,237138,7705,0.032491629346625174,0.3040230769230769,39523.0,1970.7623313496392,5000,46113,0.10842929325786654,0.9583333333333334,1,0
50000,1,1,1,24,0,0,0,0,0,0,47734,47025,48102,48612,49465,50299,1763,1840,1751,1717,1773,1845,0,0,0,0.0,0,48539.5,1781.5,291237,10689,0.03670206738841562,0.97079,48539.5,50.91070614320725,1763,47734,0.03693384170612142,1.0,1,0
150000,1,2,2,28,0,0,0,0,0,0,134218,118580,95916,82867,58995,59799,4465,10629,3500,1833,1886,1610,0,0,0,0.0,0,91729.16666666667,3987.1666666666665,550375,23923,0.04346672723143311,0.6115277777777778,91729.16666666667,3443.424540579722,4465,134218,0.03326677494821857,1.0,1,0
30000,1,1,2,24,0,0,0,0,0,0,28327,27406,28400,28115,28826,27745,1464,1458,1443,1154,1008,1018,0,0,0,0.0,0,28136.5,1257.5,168819,7545,0.04469283670676879,0.9378833333333333,28136.5,222.51988675172382,1464,28327,0.05168214071380661,1.0,1,0
350000,1,1,2,29,0,0,0,0,0,0,27916,24973,22752,21010,4470,6838,2001,2010,1082,10506,7034,4573,0,0,0,0.0,0,17993.166666666668,4534.333333333333,107959,27206,0.2520030752415269,0.051409047619047625,17993.166666666668,3650.185566059165,2001,27916,0.07167932368534174,1.0,1,0
50000,1,2,2,25,0,0,-1,-1,0,0,48517,37071,5181,8548,50678,48220,5204,5196,8557,48011,2040,2121,0,0,0,0.0,0,33035.833333333336,11854.833333333334,198215,71129,0.358847715864087,0.6607166666666667,33035.833333333336,17876.21997421901,5204,48517,0.10726137230249191,1.0,1,0
20000,1,2,2,23,0,0,0,2,0,0,13284,13987,15958,16168,16268,16600,1229,2200,900,500,332,2000,0,1,2,0.3333333333333333,0,15377.5,1193.5,92265,7161,0.07761339619574054,0.768875,15377.5,771.2342705041057,1229,13284,0.09251731406202951,0.9583333333333334,1,0
20000,1,2,2,23,1,-2,-2,-2,-1,0,0,0,0,0,17330,16066,0,0,0,17330,738,1000,0,1,1,0.16666666666666666,1,5566.0,3178.0,33396,19068,0.5709665828242904,0.2783,5566.0,6946.58822732426,0,0,0.0,0.9791666666666666,1,0
180000,1,1,2,26,-2,-2,-2,-2,-2,-1,-106,-200,-200,-200,0,4709,0,0,0,200,4709,0,0,0,0,0.0,0,667.1666666666666,818.1666666666666,4003,4909,1.2263302523107669,0.004360185185185186,784.8333333333334,1907.789340222517,0,-106,0.0,1.0,1,0
50000,1,3,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
150000,1,2,2,26,1,2,0,0,0,0,156387,148656,150963,152607,103113,96518,0,6000,10000,4000,4000,7000,1,2,2,0.5,1,134707.33333333334,5166.666666666667,808244,31000,0.03835475425737772,0.898048888888889,134707.33333333334,3371.4487489307426,0,156387,0.0,0.9375,0,1
120000,1,1,2,27,0,0,0,0,0,0,117324,91457,94478,74807,76952,0,3500,5390,3200,3500,3000,77233,0,0,0,0.0,0,75836.33333333333,15970.5,455018,95823,0.2105916689010105,0.6319694444444444,75836.33333333333,30024.613794352128,3500,117324,0.029831918448058367,1.0,1,0
20000,1,2,2,27,0,0,-1,-1,0,0,7320,7761,631,4481,6481,3465,2000,631,4481,2000,300,3332,1,0,0,0.0,0,5023.166666666667,2124.0,30139,12744,0.42284083745313383,0.2511583333333334,5023.166666666667,1587.5446450415182,2000,7320,0.273224043715847,1.0,0,1
60000,1,2,2,24,-1,-1,-1,0,0,-1,836,836,6842,4603,3884,760,836,6842,1000,117,760,10038,0,0,0,0.0,0,2960.1666666666665,3265.5,17761,19593,1.1031473453071337,0.04933611111111111,2960.1666666666665,4144.481909720442,836,836,1.0,1.0,1,0
80000,1,3,2,28,1,2,2,0,0,0,38151,39227,38318,42614,86966,41950,2000,0,5000,1500,1500,7000,1,3,2,0.8333333333333334,1,47871.0,2833.3333333333335,287226,17000,0.059186842416772856,0.5983875,47871.0,2620.4325342711395,2000,38151,0.052423265445204585,0.8958333333333334,0,1
50000,1,3,2,30,0,0,0,0,-2,-2,49631,49641,50355,0,0,0,3000,2000,0,0,0,0,0,0,0,0.0,0,24937.833333333332,833.3333333333334,149627,5000,0.033416428853081326,0.4987566666666666,24937.833333333332,1329.1601358251257,3000,49631,0.060446092160141844,1.0,1,0
50000,1,1,2,25,0,0,2,2,2,0,44477,45425,48559,49065,48057,48942,2000,3134,1640,0,1968,1504,0,3,2,1.0,0,47420.833333333336,1707.6666666666667,284525,10246,0.03601089535190229,0.9484166666666667,47420.833333333336,1014.8737195664625,2000,44477,0.04496706162735796,0.875,1,0
30000,1,2,2,22,0,0,0,0,0,0,30465,27943,14588,30158,29562,29818,1630,2231,16310,1051,1103,1003,0,0,0,0.0,0,27089.0,3888.0,162534,23328,0.14352689283472997,0.9029666666666667,27089.0,6103.741737655682,1630,30465,0.05350402100771377,1.0,1,0
20000,1,2,2,26,0,0,2,2,0,0,15481,18004,19121,18521,18615,19015,3100,1700,0,700,700,860,1,2,2,0.6666666666666666,0,18126.166666666668,1176.6666666666667,108757,7060,0.06491536176981712,0.9063083333333334,18126.166666666668,1087.4128317555694,3100,15481,0.20024546217944578,0.9166666666666666,0,1
50000,1,2,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0
150000,1,1,2,25,0,0,0,0,0,0,51568,52952,95134,31578,26089,16624,3000,60086,2000,2000,5000,6000,0,0,0,0.0,0,45657.5,13014.333333333334,273945,78086,0.2850426180437679,0.30438333333333334,45657.5,23117.48326844137,3000,51568,0.05817561278312131,1.0,1,0
50000,1,2,1,26,1,-2,-2,-1,-1,-1,0,0,0,2056,973,973,0,0,2056,973,973,27154,0,1,1,0.16666666666666666,1,667.0,5192.666666666667,4002,31156,5.0,0.01334,667.0,10785.89437490775,0,0,0.0,0.9791666666666666,1,0
500000,1,1,2,28,0,0,0,0,0,0,59646,49412,48060,51132,49348,40652,43018,3030,10022,3064,3022,2018,0,0,0,0.0,0,49708.333333333336,10695.666666666666,298250,64174,0.21516848281642917,0.09941666666666667,49708.333333333336,16102.042723414526,43018,59646,0.7212218757334943,1.0,1,0
120000,1,1,2,27,0,0,2,0,0,0,75896,77931,79384,81367,82321,84336,3900,3300,3900,3200,3500,3500,0,1,2,0.3333333333333333,0,80205.83333333333,3550.0,481235,21300,0.04426111982711149,0.6683819444444444,80205.83333333333,294.95762407505254,3900,75896,0.051386107304732795,0.9583333333333334,1,0
260000,1,1,2,27,0,0,0,0,0,0,256324,250666,245741,240132,234520,227149,10000,9000,10340,11500,8042,14000,0,0,0,0.0,0,242422.0,10480.333333333334,1454532,62882,0.04323177489391777,0.9323923076923077,242422.0,2088.781622541396,10000,256324,0.03901312401491862,1.0,1,0
20000,1,2,2,23,2,2,2,0,0,-2,7130,9455,9159,10000,0,0,2455,0,1000,0,0,0,1,3,2,1.0,2,5957.333333333333,575.8333333333334,35744,3455,0.09665957923008058,0.29786666666666667,5957.333333333333,1003.7450705565964,2455,7130,0.3443197755960729,0.875,0,1
20000,1,2,2,24,1,2,0,0,0,0,20036,19322,17619,10688,11346,0,0,2000,4000,2033,0,0,0,2,2,0.5,1,13168.5,1338.8333333333333,79011,8033,0.10166938780676109,0.658425,13168.5,1635.7408617096619,0,20036,0.0,0.9375,1,0
200000,1,1,2,29,-2,-2,-2,-2,-2,-2,33188,10293,55615,37643,47437,38640,11958,73912,37858,47675,38834,49403,0,0,0,0.0,0,37136.0,43273.333333333336,222816,259640,1.1652664081574033,0.18568,37136.0,20126.395580596807,11958,33188,0.3603109557671447,1.0,1,0
80000,1,3,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
200000,1,1,2,28,-1,2,2,-2,-2,-2,2006,1823,-2,-2,-90,-90,0,27,88,0,0,0,0,2,2,0.6666666666666666,0,607.5,19.166666666666668,3645,115,0.03155006858710562,0.0031908333333333333,638.1666666666666,35.4085677014288,0,2006,0.0,0.9166666666666666,1,0
90000,1,2,2,29,0,0,0,0,0,0,85769,87877,89766,63793,24265,25713,3535,3703,2085,1026,2000,2000,0,0,0,0.0,0,62863.833333333336,2391.5,377183,14349,0.038042541684010146,0.6984870370370371,62863.833333333336,1028.8538768940903,3535,85769,0.04121535753010994,1.0,1,0
20000,1,3,2,41,1,2,-1,-1,-1,-1,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,0,2,2,0.5,1,2639.1666666666665,803.5,15835,4821,0.3044521629302179,0.13195833333333332,2639.1666666666665,990.5662522012346,50,9913,0.005043881771411278,0.9375,1,0
120000,1,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,392,396,396,396,396,392,400,396,942,0,0,0,0.0,0,395.3333333333333,487.0,2372,2922,1.2318718381112985,0.0032944444444444445,395.3333333333333,222.91792211484477,396,396,1.0,1.0,1,0
490000,1,1,2,35,0,0,0,0,0,0,156021,155635,156094,159376,158235,163963,8030,9071,18944,10000,8030,6059,0,0,0,0.0,0,158220.66666666666,10022.333333333334,949324,60134,0.0633440216406622,0.32289931972789115,158220.66666666666,4563.955857221526,8030,156021,0.05146743066638465,1.0,1,0
290000,1,2,1,38,-1,-1,-1,-1,-1,0,3137,7999,2948,-6097,11037,17834,8042,2980,2777,17941,10002,10000,0,0,0,0.0,0,6143.0,8623.666666666666,36858,51742,1.4038200662000109,0.024686781609195404,7159.166666666667,5603.206534357508,8042,3137,2.5635957921581127,1.0,1,0
160000,1,3,2,30,0,0,0,0,-2,-2,275241,280903,272419,0,0,0,8365,9368,0,0,0,0,0,0,0,0.0,0,138093.83333333334,2955.5,828563,17733,0.021402114262886466,0.8630864583333334,138093.83333333334,4589.613654764418,8365,275241,0.030391547770862625,1.0,1,0
220000,1,1,2,30,2,0,0,0,0,0,84630,87604,89687,90889,91892,93815,5000,5000,4200,4000,4000,5000,0,1,2,0.3333333333333333,2,89752.83333333333,4533.333333333333,538517,27200,0.050509083278708004,0.4079674242424242,89752.83333333333,516.3977794943223,5000,84630,0.05908070424199457,0.9583333333333334,1,0
290000,1,2,1,38,0,0,0,0,0,0,116625,118801,99370,84836,82168,80299,5000,3530,3019,2818,3000,3199,0,0,0,0.0,0,97016.5,3427.6666666666665,582099,20566,0.03533075988792284,0.3345396551724138,97016.5,807.0431628275322,5000,116625,0.04287245444801715,1.0,1,0
360000,1,1,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,1
120000,1,2,2,40,2,2,2,2,2,2,58908,53306,50104,43957,43401,37371,1000,3000,0,5000,0,31000,1,6,2,2.0,2,47841.166666666664,6666.666666666667,287047,40000,0.13935000191606253,0.39867638888888884,47841.166666666664,12077.527340754259,1000,58908,0.016975623005364298,0.75,0,1
360000,1,1,2,30,0,0,0,0,0,0,194001,197032,183154,143367,135751,138659,8000,10000,5500,5000,5100,7000,0,0,0,0.0,0,165327.33333333334,6766.666666666667,991964,40600,0.040928904677992345,0.45924259259259265,165327.33333333334,1976.5289440498125,8000,194001,0.041236900840717315,1.0,1,0
80000,1,3,1,33,-1,-1,-1,-1,-1,-1,390,390,390,1936,390,390,390,390,1936,390,390,390,1,0,0,0.0,0,647.6666666666666,647.6666666666666,3886,3886,1.0,0.008095833333333333,647.6666666666666,631.1518570571322,390,390,1.0,1.0,0,1
420000,1,2,1,37,-1,-1,0,0,0,0,3823,149793,56611,77406,79316,73995,150298,10617,25000,3034,3012,5012,0,0,0,0.0,0,73490.66666666667,32828.833333333336,440944,196973,0.4467075184150368,0.1749777777777778,73490.66666666667,58145.01379969452,150298,3823,5.0,1.0,1,0
360000,1,1,1,39,0,0,-2,-2,-2,-2,12768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2128.0,0.0,12768,0,0.0,0.005911111111111111,2128.0,0.0,0,12768,0.0,1.0,1,0
230000,1,2,1,45,0,0,0,0,0,0,41414,42420,44234,45684,46653,47779,2000,2500,2500,2000,2000,2000,0,0,0,0.0,0,44697.333333333336,2166.6666666666665,268184,13000,0.04847418190496077,0.194336231884058,44697.333333333336,258.19888974716116,2000,41414,0.04829284782923649,1.0,1,0
50000,1,3,1,46,1,2,2,2,-2,-2,51814,53077,51400,0,0,0,2400,0,0,0,0,0,1,4,2,1.1666666666666667,1,26048.5,400.0,156291,2400,0.015355970593316315,0.52097,26048.5,979.7958971132713,2400,51814,0.04631952754081908,0.8541666666666666,0,1
60000,1,2,1,48,0,0,0,0,0,-1,60924,60089,59828,58217,18527,40334,2400,2800,2000,1110,40621,1800,0,0,0,0.0,0,49653.166666666664,8455.166666666666,297919,50731,0.17028454042877425,0.8275527777777777,49653.166666666664,15768.314309610481,2400,60924,0.039393342525113256,1.0,1,0
200000,1,2,2,30,0,0,0,0,0,0,179273,182624,188541,179380,41060,41258,6657,10000,8000,2000,2000,2000,0,0,0,0.0,0,135356.0,5109.5,812136,30657,0.037748603682141904,0.67678,135356.0,3568.576957275827,6657,179273,0.03713331064912173,1.0,1,0
480000,1,2,1,30,-1,-1,-1,-1,-1,-1,1309,662,645,32636,27552,1428,668,645,32641,27552,1428,11822,0,0,0,0.0,0,10705.333333333334,12459.333333333334,64232,74756,1.1638435670693734,0.02230277777777778,10705.333333333334,14393.04539931236,668,1309,0.5103132161955691,1.0,1,0
360000,1,3,1,32,-2,-2,-2,-2,-2,-2,33597,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0.0,0,5598.666666666667,0.0,33592,0,0.0,0.015554166666666668,5599.5,0.0,0,33597,0.0,1.0,1,0
100000,1,1,1,33,2,2,0,0,0,0,94257,78728,65747,67046,69938,74800,0,3100,3000,4000,6000,0,1,2,2,0.6666666666666666,2,75086.0,2683.3333333333335,450516,16100,0.03573679958092498,0.75086,75086.0,2341.295937438637,0,94257,0.0,0.9166666666666666,0,1
150000,1,1,1,37,-2,-2,-2,-2,-2,-2,22109,10876,10268,5872,3068,2181,10943,10273,5978,3068,2181,3242,1,0,0,0.0,0,9062.333333333334,5947.5,54374,35685,0.6562879317320778,0.06041555555555556,9062.333333333334,3833.110316701047,10943,22109,0.49495680492107286,1.0,0,1
20000,1,3,1,39,0,0,-1,0,0,0,19831,1391,19037,19939,15110,0,1300,20398,1300,694,0,0,0,0,0,0.0,0,12551.333333333334,3948.6666666666665,75308,23692,0.3146013703723376,0.6275666666666667,12551.333333333334,8079.458265667732,1300,19831,0.06555393071453784,1.0,1,0
500000,1,1,1,45,-1,-1,-2,-2,-2,-2,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,483.3333333333333,0.0,2900,0,0.0,0.0009666666666666667,483.3333333333333,0.0,0,2900,0.0,1.0,1,0
180000,1,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
230000,1,2,1,29,0,0,0,0,0,0,50845,48170,46987,45669,44510,43084,1768,1769,1635,1660,1544,1445,0,0,0,0.0,0,46544.166666666664,1636.8333333333333,279265,9821,0.03516731419977441,0.2023659420289855,46544.166666666664,126.98884465442886,1768,50845,0.03477234733012095,1.0,1,0
180000,1,2,2,43,-1,-1,-2,-2,-2,-2,5904,5715,2378,10396,2527,2173,5739,2385,10427,2534,2179,13903,0,0,0,0.0,0,4848.833333333333,6194.5,29093,37167,1.2775238029766611,0.026937962962962962,4848.833333333333,4931.091146997792,5739,5904,0.9720528455284553,1.0,1,0
60000,1,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,251,1,1,1,0.16666666666666666,1,0.0,41.833333333333336,0,251,0.0,0.0,0.0,102.47032090642962,0,0,0.0,0.9791666666666666,0,1
200000,1,1,1,42,1,-1,-1,-1,-1,-1,0,581,581,581,581,581,581,581,581,581,581,581,1,1,1,0.16666666666666666,1,484.1666666666667,581.0,2905,3486,1.2,0.0024208333333333334,484.1666666666667,0.0,581,0,0.0,0.9791666666666666,0,1
30000,1,3,1,28,-1,0,0,0,2,0,38390,20830,56262,59113,58016,30900,4200,36444,4360,4,2204,0,0,1,2,0.3333333333333333,0,43918.5,7868.666666666667,263511,47212,0.1791651961398196,1.46395,43918.5,14129.238318701637,4200,38390,0.10940349049231571,0.9583333333333334,1,0
20000,1,1,1,31,0,0,0,2,-1,-1,4596,5675,8231,2717,4733,1099,1161,2717,0,4733,1099,0,1,1,2,0.3333333333333333,0,4508.5,1618.3333333333333,27051,9710,0.3589516099219992,0.225425,4508.5,1823.4628229461293,1161,4596,0.25261096605744127,0.9583333333333334,0,1
110000,1,1,1,41,0,0,0,0,0,0,80959,80733,80984,80706,80580,77993,3486,2958,2803,2940,2821,2806,0,0,0,0.0,0,80325.83333333333,2969.0,481955,17814,0.03696195702918322,0.7302348484848484,80325.83333333333,262.4042682579687,3486,80959,0.04305883224842204,1.0,1,0
80000,1,3,1,41,0,0,0,0,0,0,90894,93167,81146,80674,63110,40376,4000,3200,2606,2431,1779,1000,1,0,0,0.0,0,74894.5,2502.6666666666665,449367,15016,0.03341589391299317,0.93618125,74894.5,1051.2654596564403,4000,90894,0.044007305212665306,1.0,0,1
160000,1,2,1,35,0,0,0,-2,-2,-2,160303,164150,0,0,0,0,8000,0,0,0,0,0,0,0,0,0.0,0,54075.5,1333.3333333333333,324453,8000,0.024656884047920654,0.337971875,54075.5,3265.986323710904,8000,160303,0.04990549147551824,1.0,1,0
